sample_158751|ඉයන්, මම කරල බලන්නම්, මම පොඩි කාලේ ඉඳලා කරන් දෙයක් තමයි ඇස් වහගෙන නලළ හරියට
sample_158752|ගැඹුරු හුස්මක් ගැනීම හොදයි කියලා අහලා තිබ්බත් නාස්පුඩු මාරුවෙන් මාරුවට වසා හුස්ම ගැනීම පිට කිරීම ගැන
sample_158753|මම මුලින්ම මේ හුස්ම ගැනිමේ ක්‍රමය කියෙව්වේ දෙදහස් දහය,
sample_158754|අපි හුස්ම ගන්නවා කියල කරන්නේ අවට වාතයේ තියන ඔක්සිජන් ඇඟ ඇතුලට ප්‍රවාහනය කිරිමනේ
sample_158755|හරි සම්පුර්ණ හුස්මකදි අපේ උදරයත් පිමිබිය යුතුයි, උරස් කුහරය පමණක් නොවේ.
sample_158756|කරල බලන්න ඔබ හුස්ම ගන්න කොට ඉහළ පහල යන්නේ උරස් කුහරය පමණද, උදයරත් උස පහත් වෙනවද
sample_158757|හරියට හුස්ම ගැනිමෙන් හැඟිම් විතරක් නෙමේ, අපේ කම්මැලිකමත් පාලනය කල හැකියි.
sample_158758|ඔබ කියනා ලෙස ගැඹුරු හුස්ම ගැනීමෙන් මනස ඒකාත්මික කිරීම මා අත්දුටු සත්‍යක්.
sample_158759|දෙදහස් දහසය ජුනි දහසය ,පස්වරු අටයි දාහතර ඔබට ස්තුතියි
sample_158760|මේ ක්‍රම පුරුදු කරන අය එක්ක ඉන්න හරිම ලේසියි,හොස්ස ලඟින් මැස්ස යන්න බැරි අයව මෙහෙම ක්‍රම
sample_158761|අපේ සිරුරෙ සියලු ක්‍රියාකාරකම් වල රිද්මය හෑසිරවීමේ බලය, හුස්ම තුල හෑන්ගිලා තියෙනව කියලා මට හිතෙනවා.
sample_158762|මේ දවස්වල වාතාවරණය හැටියට මේ ලිපිය ලොකුම ලොකු උදව්වක, නිම්නයක තනි වී හීන දකින්නී.
sample_158763|දෙදහස් දහසයේ ජුනි දාහත, පස්වරු එකොලහයි හතලිස් පහ උදව්වක් උනා නම් හරිම සතුටුයි.
sample_158764|ඒත් දැන් මං ගැඹුරු හුස්ම විසඳුමක් විදියට හොයන් ඉන්නෙ.
sample_158765|ඒකට හිත යොමුවුණාම මට තරහ ගැන හිතන්න අමතක වෙනව මටත් එහෙම කාලයක්
sample_158766|ඒත් මං කියන නිහඬ කාර්යබහුල සැමියා නිසා සැහෙන්න ඒ පුරුදු අඩු උනා.
sample_158767|දෙදහස් දහසයේ සැප්තැම්බර් දාහතර පස්වරු හතරයි හතළිස් අට හීන හොයන්න මම යන තැන්.
sample_158768|අහසෙන් එන්න කුරුටු ගෑ ගී පවුර ඈ සුජීවා නම් විය.
sample_158769|ලාංකීය සිතුවිලි ලංකා වෙබ් ගොවිජන අරගලය ජනාධපති මෙෙත්රීපාල සිරිසේන මහතා පලවා හැරීම, ඉලක්ක කරගත්
sample_158770|ඒ සමගම රටපුරා ගොවිජනතාව එකවරම වීදි බැස සටන් මෙහෙයවයි.
sample_158771|මේ දේශපාලන නාටකයේ, යහපාලනයේ දෘෂ්යමාන නිර්මාතෘවරුන් වන එක්සත් ජාතික පක්ෂය, චන්ද්රිකා කුමාරතුංග මහත්මිය ඇතුලු ශ්රී ලංකා
sample_158772|මේ සිදුවීම්, පෙල ගස්සන විට අපට අපූරු චිත්රයක් මැවී පෙනේ.
sample_158773|මේ චිත්රයෙන් අපට කියා පාන්නේ ජනතා විමුක්ති පෙරමුණ සිය දෙවන කොන්තරාත්තුව ආරම්භ කර ඇති බවයි.
sample_158774|එය ජනාධිපති මෙෙත්රීපාල සිිරිසේන මහතාට එරෙහිව සිදු කරන බවත් එහි අරමුණ එතුමාව ජනාධිපති කමින් පලවා හැරීමේ
sample_158775|ගැටලුව නිර්මාණය වූයේ, මුදල් ඇමතිතුමා පොහොර සහනාධාරය කප්පාදු කල බැවිණි.
sample_158776|කප්පාදු කල විගසම ජනතා විමුක්ති පෙරමුණ සිදුකලේ,ගොවිජනතාව ඊට විරුද්ධව මහපාරට බැස්සවීමය.
sample_158777|මෙය ගොවි ජනතාවගේ ජයග්රහණය උදෙසා සිදු කරන අරගලයක් නම්, පලමුව තමන්ගේ සහෝදර යහපාලන මුදල්
sample_158778|අගමැතිතුමා සමග සාකච්ඡාවක් ඉල්ලා මේ ගැටලුව විසදා ගැනීමට වෙර දැරිය යුතුය.
sample_158779|ජනාධිපතිතුමා සමග සාකච්ඡාවක් ඉල්ලාගෙන මේ ගැටලුවට විසදුමක් ලබා ගැනීමට වෙර දැරිය යුතුව තිබුණි.
sample_158780|එයත් අසාර්ථක වුණි නම් පමණක් කල යුතුව තිබුණේ, නමුත් එසේ සිදු නොවීය.
sample_158781|එසේ සිදු නොවුණේ ඇයි? අප දන්නා තරමින් මුදල් ඇමතිතුමාගෙන් සාකච්ඡාවක් ඉල්ලා සිටියේවත්, එවැනි සාක්ඡාවක් පැවැත්වුනේවත් නැත.
sample_158782|මින් පැහැදිලිවන්නේ, මේ පොහොර සහනාධාරය කපා හැරිය මුදල් ඇමතිතුමා සමග සාකච්ඡාව, එතරම් වැදගත් කටයුත්තක් ලෙස සැලකීමට
sample_158783|තවද, ගරු අගමැතිතුමා සමග හෝ ගරු ජනාධිපතිතුමා සමග සාකච්ඡාවක් ඉල්ලා සිටි බවක්වත් සාකච්ඡා කල බවක්වත් එතුමන්ලා
sample_158784|නැවත වරක් ඒ ඇයි? යන පැනයම ඉස්මතුවන අතර, පැහැදිලි පිලිතුර වන්නේ, පොහොර සහනාධාරය නැවත ලබා ගැනීමට
sample_158785|එසේ නම් ඒ සැලැස්ම කුමක්ද? ජාත්යන්ත්රණ දේශපාලනයේ පමණක් නොව ජාතික දේශපාලනයේද අපි විරුද්ධ වෙ නම්, ඔයගොල්ලො
sample_158786|මෙහි සිදුවන්නේද ඒ දේශපාලනයම බව සිදුවෙන සිදුවීම් පෙන්වා දේ.
sample_158787|ඒ අනුව මේ ගොවිජන අරගලය, කලින් සූදානම් කරගත් න්යාය පත්රයකට අනුව ආරම්භකර ඇති බව අපට පිලි
sample_158788|එවිට මෙය එක්සත් ජාතික පක්සයේ හා ජනතා විමුක්ති පඑරමුණ යන සුසංයෝගයේ නිර්මාණිතයකි.
sample_158789|පොහොර සහනාධාරය කපා දැමීම එක්සත් ජාතික පක්ෂයේ මුදල් ඇමතිවරයා විසින් දියත් කරන විට, ජනතා විමුක්ති පෙරමුණ
sample_158790|එසේ නම් මේ ගොවිජනතාව පාරට දමාගෙන ඔවුන් සිදුකරන්නේ කුමක්ද? වර්තමානයේ මේ සිදුවෙන දෙය අපව, ඉතිහාසයේ එක්දහස් නවසිය පනස් තුන
sample_158791|ඒ සිදුවීම හා සිදුවූ ආකාරය වර්තමානය යලි සලකා බැලීම වටී.
sample_158792|සේනානායක පරපුර යනු අධිරාජ්ය ගැති පරපුරක් නොවීම සේනානායකලාට මහත් කරදරවලට මුහුණ දෙන්නට සිදුවූ එක් හේතුවකි.
sample_158793|පුරවැසි පනත ගෙන ඒම තුලින් ඉන්දීය ඦාතිකයින්ට මෙරට උරුමව තිබූ චන්දය පාවිච්චි කිරීමේ වරම අහෝසි කිරීම.
sample_158794|මෙරටට අති වැදගත් බාරධූර කටයුතු වලට අත ගැසීම එතුමාගේ අගමැති ධුර කාලය වසර තුනකට සීමාකරන්නට
sample_158795|මහා දුර දක්නා නුවණක් තිබූ එතුමා සිය ඥාණ ශක්තියෙන් අනාගත ලංකාව මුහුණ දෙන බරපතල ගැටලු නිවැරදිව
sample_158796|ඉදිරිය දැකීම තමන් දුටු ඒ අනාගතය සුමගට ගැනීමට කටයුතු කිරීම, ඔහු කල වරද වූ අතර, ඔහුගේ
sample_158797|අගමැති ඩඩ්ලි සේනානායකව පලවා හැරීම සදහා මුදල් ඇමති
sample_158798|ජයවර්ධන මහතා සහල් මිල ඇතුලු අත්යවශ්ය ආහාරවල මිල සියයට සියයකින් කින් ඉහල දැමුවේ එයින් ඇතිවන පීඩනය සම්බන්ධව
sample_158799|එදා මුදල් ඇමතිවරයා භාණ්ඩ මිල ඉහල දමන විට වාමාංශික ව්යාපාරය ඒ සමගම හර්තාලය ආරම්භ කරන ලදී.
sample_158800|මුලු රටම නැගිට්ටේ විප්ලවීය ආකාරෙන් මුලු රාජඅය බලයම අත්පත් කරගන්නා ආකාරයෙණි.
sample_158801|පොලිස් වෙඩි පහරින් හර්තාලයට සහභාගිවූවන්ද මියගිය අතර,අගමැති ඩඩ්ලි සේනානායක මහතාට බටහිර උපදේශකයින් දන්වා සිටියේ අගමැති ධූරයෙන්
sample_158802|වර්තමානයේදී, අධිරාජ්යවාදීන් මෙෙත්රීපාල සිරිසේන මහතාගෙන් ගත හැකි උපරිම ප්රයෝජන ලබාගෙන හමාරය.
sample_158803|තවදුරත් සුදු අලියෙක් නඩත්තු කරමින් සිටීමට ඔවුන් සූදානම්ද නැත.
sample_158804|එය සිදු කිරීමට නම්, මෙෙත්රීපාල සිරිසේන මහතා එම ධූරයෙන් ඉල්ලා අස්වෙන තත්වයට සමාජවාතාවරණය ගොඩනැංවිය යුතුය.
sample_158805|වර්තමාන ගොවි ජන අරගලය විසින් සිදු කරන්නේ එම කර්තව්යයි.
sample_158806|ශ්රී ලංකා නිදහස් පක්ෂය කඩාගෙන යාමට බලවත් සූදානමක් ඇත.
sample_158807|ඒ පීඩනයන් හේතුවෙන්දෝ ප්රසිද්ධ රැස්වීම් වලට ආරාධනා කලවුන් සමගද ගැටලු ඇති කර ගනී.
sample_158808|මේ සිදුවෙමින් ගලා යන ක්රියාවලියන් තුලින් ජනාධිපතිතුමා බලවේගයක් නොව තනි පුද්ගලයකු බවට පත්ව අන්ත අසරණ තත්වයකට
sample_158809|ගොවිජන අරගලය ජනාධපති මෙෙත්රීපාල සිරිසේන මහතා පලවා හැරීම, ඉලක්ක කරගත් කුමන්ත්රණයක්ද?
sample_158810|පණ්ඩිතගේ මහතා ඩී ඇස් ගැන නගා ඇති වර්ණනාව මෙලෙසම කරන් බොහෝ දෙනා මට හමුවී තිබේ.
sample_158811|එහෙත් ධර්මසිරි සෙනෙවිරත්න මහතා ඉන්නේ බොහෝදුරට මීට ප්‍රතිවිරුද්ධ අදහසකය.
sample_158812|ඩී ඇස් කල ජනපද පිහිටුවීම වෙන කිසිම ජනනායකයෙක් අදවෙනතුරුත් කොට නැත.
sample_158813|මේ අතින් මහින්ද රාජපක්ෂ මහතා යුද්ධය නිමාවුවද, මෙය මග හැරීමෙන් ඉතාම පහලම අගැයීමකට වැටේ.
sample_158814|ඔබ දෙපල ඩී ඇස් ගැන අප තවදුරටත් දැනුවත් කරතොත් මැනවි.
sample_158815|ඉන්දියානුවන්ට බනින කිත්සිරි මහතා ගේත් මේ කාරනය පිලිඹද මීට වඩා තර්කානුකූල කරුනු අවශ්‍යයි.
sample_158816|අවුරුදු පනහ කට පෙර සිටි බණ්ඩාරනායකට දොස්කීම නවතා, මහින්ද රාජපක්ශ මහතා පසුදිය අවුරුදු පහ
sample_158817|ලෝකය මොනවා හිතනවද කියලා රට ආගදයට යන කම් පාර්ලිමේන්තු මන්ත්‍රී තපස් රකින්න ඕනි කියලා හිතන අයට.
sample_158818|අපේ පාර්ලිමේන්තුව හොඳයි බං ශ්‍රී ලංකාව තුල යුක්රේන මොඩලයේ බල හුවමාරුවක් ගෙන ඒමට විදෙස් ඔත්තු සේවා
sample_158819|හැමෝටම සුබ දවසක් වේවා, ඇනිමේශන් ෆිල්ම් බලන්න ලොකුපොඩි බේදයක් නැතිව හැමකෙනෙක්ම කැමතියිනෙ
sample_158820|මේ දවස් වල වැඩ වැඩි නිසා ප්‍රමෝද් එක්ක එකට එකතුවෙලා තමයි මේක
sample_158821|කෝඩි කැමරන් සහ ක්‍රිස් පර්න් අධ්‍යක්ශක දෙපළගෙන් හැඩවුන, මේකෙ කතාව විනාඩි අනූ පහක් පුරාවට ගලාගෙන යනව.
sample_158822|මේකෙ සම්පූර්න පිරිවැය විදියට දක්වන්නෙ ඇමරිකානු ඩොලර් මිලියන හැත්ත අටක්, ඒවගේම ඇමරිකානු ඩොලර් මිලියන දෙසිය පනස් දෙක කට ආසන්න
sample_158823|ඒවගේම මේක කිසිම කම්මැලිකමක් නැතිව බලන්න පුලුවන් ෆිල්ම් එකක් කියල හදුන්වන්න පුලුවන්,
sample_158824|හතර ගිගා බයිට් ටෝරන්ට් ෆයිල් එක මෙතැනින් ලබාගන්න පහත දි ඇති ටොරන්ට් ෆයිල් එක දෙනු ලබන්නේ,ඇතැම් විදේශයන්
sample_158825|පහත දමා ඇති ටොරන්ට් ලින්ක් එක ඔවුන් සදහායි එක්දහස් අසූවයි පී
sample_158826|ෆයිල් එක මෙතැනින් ලබාගන්න හත්සිය විස්සයි පී නවසිය විස්සයි
sample_158827|තවද, කතෘ ගේ අයිතියකින් තොරව කිසිදු වෙබ් අඩවියක මේ උපසිරැසි පල නොකරන්න
sample_158828|මේ සයිට් එකෙන් පුළුවන් ගුවන් යානා දැන් ගමන් කරන්නේ කොතනද, ඒ ගුවන් යානය කොහේ ඉදන්
sample_158829|මේක ගැන කෙටියෙන්ම කිව්වොත් මේක ඇන්ඩ්‍රොයිඩ් ඕ එස් එමියුලේටර් එකක්.
sample_158830|මෙ වගෙ පොස්ට් එකක් මිට කලින් දාලා තිබ්බා මේ සහෝදරයා විසින්.
sample_158831|වින් සෙවන් ලොගින් එකට අපි කැමති රූපයක් දාගන්න කැමතිද? වින්ඩෝස් පාවිච්චි කරන අයට පරිගණකය ක්‍රියාත්මක කරද්දී
sample_158832|ඔන්න යාලුවනේ අදත් ගෙනාවා අපේ ටෝරන්ට් ඩවුන්ලෝඩ් කරන යාලුවන්ට වැදගත් වෙන තවත් පට්ටම සයිට් එකක්.
sample_158833|ඒ කිව්වේ අද දෙන ලිපියෙන් කියන්නේ අපිට ටෝරන්ට් ගොනුවක්.
sample_158834|අපේ කම්පියුටර් එක ෆෝමැට් කරපුවාම එන එක අවුලක් තමා මේ වින්ඩෝස් නෙට් ෆ්‍රේම්වර්ක් තුන.
sample_158835|අද ලෝකයේ දිනෙන් දින දියුණු වෙමින් පවතින තාක්ෂණයේ සුපර් කම්පියුටර්ස්, ජංගම දුරකතන වල
sample_158836|ඔන්න මචන්ලා තියනවා ටෝරන්ට් ගොනුවක් ඩිරෙක්ට් ලින්ක් එකක් හරහා ඉන්ටර්නෙට් ඩවුන්ලෝඩ් මැනේජර් වැනි ඩවුන්ලෝඩ් මැනේජර් මෘදුකාංගයක්
sample_158837|එකෙන් වැඩ කරන අයට එකෙන් වැඩ කරන්න
sample_158838|එත් ඉතින් ගොඩක් අය මේකෙන් වැඩකරන්න කොඩි දන්නේ නැ.
sample_158839|හොඳම කම්පියුටර් එකක් ගන්නේ කොහොමද? ජොයින් අස් ඔන් ෆේස් බුක්, ට්විටර් ඇන්ඩ් යූ ටියුබ්.
sample_158840|පරණ වුණාට මමනම් හිතන්නේ නැහැ වැඩිදෙනෙක් මේක බලලා ඇති කියලා.
sample_158841|ඔහු තමගේ පාසල් මිතුරන්ට ගෙදරවැඩ, ප්‍රශ්නවලට ආධාල පිළිතුරු සහිත නිබන්ධන විකිණිමෙන් මුදල් උපයගත්තා.
sample_158842|ඔහුගේ ඉලක්කය උනේ ලන්ඩන් වල තියෙන කතුවරයින්ගේ පාඨමාලාවකට සහභාගිවීමටයි.
sample_158843|ඒක නික් කලබවට පීට් ඇනීට කියනවා, ඉන්පසු ඇනී සහ ඇයගේ ගැන්සිය එකතුවි නික්ට හොඳටම ගහනවා.
sample_158844|පස්සේ දවසේ නික් වටහාගන්නවා ඔහුව කාටවත්ම පෙනෙන්නේ නැහැ කියලා.
sample_158845|නික්ගේ ආත්මය දැඩි වෙහෙසක් ගන්නවා ඔහුගේ සිරුර තියෙන තැන පොලිසියට හා අනෙකුත් අයට පෙන්වන්න,ඔයාලා මොකද හිතන්නේ?
sample_158846|සිංහල උපසිරැසි මෙතනින් ලබා ගන්න හත්සීයයි මෙගා බයිට් ටෝරන්ට් ෆයිල් එක මෙතනින් ගන්න.
sample_158847|පහත දි ඇති ටොරන්ට් ෆයිල් එක දෙනු ලබන්නේ,ඇතැම් විදේශයන් හි වාසය කරන ශ්‍රිලංකිකයන් විසින් අප වෙත
sample_158848|තවද,කතෘ ගේ අයිතියකින් තොරව කිසිදු වෙබ් අඩවියක මේ උපසිරැසි පල නොකරන්න ජනපති හා දෙමළ ජාතික සන්ධානය
sample_158849|සතොස මුදල් වංචා කිරීම, සාක්ෂි පරස්පර නිසා ජොන්ස්ටන් නිදොස් කොට නිදහස්.
sample_158850|ලංකාවේ නිරූපිකාවන් බලන්න ඕන නම් මෙතැනින් බලන්න පින්තූර බලන්න මෙතැන ඔබන්න සිසුන් මහ පාරේ.
sample_158851|දෙසැම්බර් දාහත පොදු ජන පෙරමුණේ නාම යෝජනා දෙකක්  ප්‍රතික්ෂේප වෙයි.
sample_158852|මෙවර පළාත් පාලන මැතිවරණය වෙනුවෙන් මහරගම සහ වැලිගම නගර සභා සඳහා ශ්‍රී ලංකා පොදුජන පෙරමුණ විසින්
sample_158853|පෝස්ටස් ඉන් වර්ගීකරණය නොකළ ප්‍රතිචාර වසා ඇත
sample_158854|පාර්ලිමේන්තු මන්ත්‍රී නාමල් රාජපක්ෂ මහතා ඇතුළු පුද්ගලයින් පහ දෙනෙකුට එරෙහිව ගොනු කර ඇති නඩුවේ සාක්ෂි විභාගය
sample_158855|බොදු බල සේනා සංවිධානය සහ අගරදගුරු අතර හමුවක්.
sample_158856|ඉඩම් මැනීම සහ සිතියම් ගත කිරීම ඇමෙරිකානු පුද්ගලික සමාගමක්
sample_158857|පුද්ගලික උපාධි කඩ වෙනුවෙන් පෙනී සිටින සෞඛ්‍ය අමාත්‍යවරයා වෛද්‍ය
sample_158858|බැකෝ යන්ත‍්‍ර යොදවා පතල් කැණීම අධිකාරිය නිර්දේශ කරන තැන්වල
sample_158859|මැණික් හා ස්වර්ණාභරණ අධිකාරිය විසින් නිර්දේශ කරනු ලබන ස්ථානයන්හි පමණක් බැකෝ යන්ත‍්‍ර යොදවා පතල් කැණීම සිදුකිරීමට
sample_158860|ඉදිරියේදී පැවැත්වීමට නියමිත පළාත් පාලන මැතිවරණයේදී එක්සත් ජාතික පෙරමුණ ලෙස සුළු පක්ෂ සමග සන්ධාන ගතව
sample_158861|ඕප දූප බලන්න ඕන නම් මෙතන ඔබන්න ලංකාවේ සුන්දර
sample_158862|ගසට ආදරයෙන් කරුණාවෙන් පොහොර හා ජලය සත්කාර කරන විට ගහ තමාට ආදරයෙන් ප්‍රතිචාර දක්වයි.
sample_158863|අද යාන්ත්‍රික ශිෂ්ටාචාරය විසින් පෝෂණය කරන වත්මන් සමාජය මුදල් දෙගුණ තෙගුණ කරගැනීමට තුරු ලතාවන් විනාශ කරන්නේ
sample_158864|ගස්වැල්වලට අරක් ගත් දෙවිවරු සිටින බවත් වැඳුම් පිදුම් කිරීමෙන් තම පරමාර්ථයන් ඉටුවෙන බවත් කියා ඇත.
sample_158865|දරුවන් නැති අම්මාවරු ගස් වැල් රෝපණය කර ඒවාට සාත්තු සප්පායම් කර පෝෂණය කිරීමෙන් මතු ආත්ම භවේදී
sample_158866|යමකු බෝගසක්, නුග ගසක්, කොස් ගසක්ද, දැ සමන් ගස් දහයක්, දෙළුම් ගස් දෙකක්, අඹගස් පහක් රෝපණය
sample_158867|බුද්ධ කාලීන භාරතයේ නිගන්ඨනාථපුත්තගේ ස්‍යාද්වාදී දර්ශනයට අනුව ගස්වැල් හඳුන්වා ඇත්තේ ඒකේන්ද්‍රීය ප්‍රාණීන් ලෙසින්ය, ගුප්ත විද්‍යාවේදී ගස්වල
sample_158868|මේ නිසා තිබෙන ගස් රැක ගැනීම හා ගස් සිටුවීම පොදු ජනතාවගේත් රාජ්‍ය නායකයන්ගේත් යුතුකම වේ.
sample_158869|ඇසුරුම්කරණය පිළිබඳ ජාත්‍යන්තර ප්‍රදර්ශනයේ සමාරම්භය පසුගිය දිනෙක කොළඹ බණ්ඩාරනායක අනුස්මරණ ජාත්‍යන්තර සම්මන්ත්‍රණ ශාලාවේ
sample_158870|උත්සවයට ඇසුරුම්කරණ පිළිබඳ ජාත්‍යන්තර සංගමයේ සභාපති ඇතුළු සම්භාවනීය අමුත්තන් රැසක්ද සහභාගී වූහ.
sample_158871|ඒ ශෛලය තුල ජේත්තුවට ඇදීම, ක්‍රීම් ගා හිස පිරීම, හම් සපත්තු දැමීම, විශාල කාර්වලින් ඇවිත් බැසීම
sample_158872|තිබුනේ, එකම ඩෙනිම් කලිසම, තද පාට කොටන් කමිස, අවුල් වූ හිසකෙස්, කැන්වස් පාවහන්, පමනි.
sample_158873|මෙම රස්තියාදුකාරයා, එම ආකාර්ශනය බලෙන් තමා වෙත රදවා ගැන්මට කිසිවක් කලේද නැත.
sample_158874|ගාමිනි පොන්සේකා වේවා, විජය කුමාරණතුංග වේවා, ඔවුන් අතර සිටියද මේ රස්තියාදුකාරයා ආකර්ශනීය වුයේ ඔහු එම චරිත
sample_158875|තිරයේ මොහුව දකින විට, ලග යාලුවෙක් සමග සිටින හැගීම එන්නට වූයේ, මොහු අප ජීවිතයේ සිදුවන සිදුවීම්
sample_158876|තිරයේ සිටින මේ රස්තියාදුකාරයා සමග, ශාලාවෙ සිටින අපට කෙලින්ම ගනුදෙනු කිරීමේ හැකියාවක් මොහු ඇති කරයි.
sample_158877|ඉතින් අප ඔහු සමග කෙලින්ම බද්ද වනුයේ ආ මචං කොහොමද කියා අසන තරමේ ලෙන්ගතු කමකිනි.
sample_158878|එය අපට ගාමිණී හෝ විජය සමගවත් ටෝනි හා ජෝ සමගවත් කිරීමට නොහැකිය.
sample_158879|ප්‍රවීනතම නිලියන් සමග රගපෑමෙ අවස්ථාව ලැබුනේ වාසනාව නිසා නොව,
sample_158880|ශ්‍රියානි අමරසේන සමග තරංගා මාලනි පොන්සේකා සමග අපේක්ෂා ස්වර්නා මල්ලවආරච සමග ඩොරින්ගේ සයනය වසන්ති චතුරානි සමග පරිත්‍යාග
sample_158881|අහස් ගව්ව ප්‍රධාන චරිත ධාරවෙන් පසු ලෙස්ටර් ජේම්ස් පීරිස් ගේ ඇසද මේ රස්තියාදුකාරය වෙත යොමු වීමේ
sample_158882|ඉතාමත් සුලු චරිතයක් වූවද, එය හදවත පසාරු වී යන අන්දමට, රගපෑමෙන් මේ රස්තියාදු කාරයා තම අනන්‍යතාවය
sample_158883|රැයත් දවාලත් කෙටි චිත්‍රපටයෙන් හන්තානෙ කථාව ට එකතුවුනු මොහු අහස් ගව්ව හරහා ලාංකේය සිනමාව පුරාම රස්තියාදුගැසුවේය.
sample_158884|ඒ අක්කර පහ, නිම් වලල්ල, තරංගා, අපේක්ෂා, අනුපමා, බඹරු අැවිත්, පොඩි මල්ලි, කාංචනා, පරිත්‍යාග, සිංහබාහු, වජිරා,
sample_158885|දැනට හැත්ත හත් වියේ පසුවන මේ විසේකාර හැඩකාර රංගධාරියාව, ලාංකේය සිනමාවට තව තවත් අවශ්‍යමය.
sample_158886|ඒ මුලු ලෝකයටම ඇත්තේ එකම එක අමරසිරි කලංසූරිය පමනක්ම නිසාය.
sample_158887|පසුගිය කාලේ විවිධ හේතූන් නිසා එයාට මඩ ප්‍රහාර එල්ල වුණා
sample_158888|ඒ ප්‍රොසෙසරය, ‍රැම්, හාඩ් ඩ්‍රයිව් වැනි රත් වන උපකරණ වල උෂ්ණත්වය පාලනයටයි.
sample_158889|ඒත් ඒ සාමාන්‍ය ෆෑන් වෙනුවට වතුර යොදාගෙන පරිගණක සිසිල් කරන ක්‍රමය ගැනයි මේ.
sample_158890|මේ ක්‍රමය මුලින්ම යොදා ගෙන තියෙන්නෙ එක්දහස් නවසිය අසූ දෙක නාසා ආයතනයට අයත් ක්‍රයි ටූ කියන සුපිරි පරිගණකයේ.
sample_158891|සාමාන්‍ය පරිගණක වලට මේ ක්‍රමය යොදා ගෙන තියෙන්නෙ එක්දහස් නවසිය අනූව දී විතර.
sample_158892|තිරයේ සිටින මේ රස්තියාදුකාරයා සමග, ශාලාවෙ සිටින අපට කෙලින්ම ගනුදෙනු කිරීමේ හැකියාවක් මොහු ඇති කරයි.
sample_158893|ඇපල් පවර් මැක් ජී ෆයිවු ප්‍රථම නඩත්තු කල හැකි වෝටර් කූලිං පද්ධතියක් තිබූ පරිගණකයයි.
sample_158894|වෝටර් බ්ලොක් එක සාමාන්‍ය හීට් සින්ක් එක වැනි කොටසකි.
sample_158895|අනෙක් කොටස් දෙක ජලය නිකුත් කරන පොම්පය,ජලය සිසිල් කරන රේඩියේටරය හා
sample_158896|වෝටර් බ්ලොක් එක මගින් සිසිල් ජලය එය තුලට ගෙන රත්වූ උපාංඟයේ ඇති තාපය උරාගෙන අනෙක් නලයෙන්
sample_158897|ජලය පොම්ප කරන ඒකකය මගින් රත්වූ ජලය ලබාගෙන එය නැවත රේඩියේටරයෙන් සිසිල් කර පිට කරනු ලබයි.
sample_158898|මේ ජලය ‍රැගෙන යන නල පද්ධතිය තාපයට ඔරොත්තු දෙන විශේෂයෙන් සැකසූ ඒවාවේ.
sample_158899|සාමාන්‍ය ෆෑන් වලින් කරන සිසිලනයට වඩා හොඳ සිසිල් කිරීමක් ජල සිසිලන පද්ධතියකින් ලැබේ.
sample_158900|පරිගණකයේ වේගය වැඩිකිරීමට ප්‍රොසෙසරය ඕවරක්ලොක් හෙවත් ක්‍රියාත්මක වන සංඛ්‍යාතය වැඩි කල හැකිය.
sample_158901|ඒ නිසා ඒවැනි පරිගණක වල මේ පද්ධති භාවිතා කරයි.
sample_158902|ජලය වෙනුවට වෙනත් වර්ගවල සිසිලන ද්‍රව මේවාහි භාවිත කරයි.
sample_158903|එසේම සාමාන්‍ය පරිගණක වල නැගෙන අමිහිරි නාදය මෙහි නැත.
sample_158904|ඕනෑම කෙනෙකුට මිලදී ගෙන සවිකරගත හැකි වෝටර් කූලිං සිස්ටම් දැන් වෙළඳ පොළේ තිබේ.
sample_158905|ටෙක් එකේ ඉන්න අය ජනප්‍රිය ලිපි දැන් ටික දිනක පටන් ෆේස්බුක් මැසෙන්ජර්
sample_158906|අඩු වියදම් සෝලා ප්‍රොජෙක්ට් එකක්, තුනක් ගිය පෝස්ට් එකේ කිව්ව විදිහට මේ සැරේ කියන්න හදන්නෙ
sample_158907|ඔන්න අද අරං ආව ඉලෙක්ට්‍රොනික් කරන අයට හොඳ සර්කිට් තියෙන ටිකක්.
sample_158908|මේකෙ තියෙන පලවෙනි මයික්‍රොකන්ට්‍රෝලර් ගැන ඉගෙන ගන්න.
sample_158909|මේ ලිපිය ගොඩක්ම වැදගත් වෙන්නෙ ඉලෙක්ට්‍රොනික් විද්‍යාවට ඇල්මක් දක්වන අයටයි.
sample_158910|වචන උච්චාරණය කරන වැඩසටහනක් හදන හැටි වින්ඩෝස්.
sample_158911|නිකුත් වී වසර විසි පහයි, ඉන්ටර්නෙට් කැෆේ එකකින් ඉන්ටර්නෙට් යනවද? ප්‍රින්ටරයකින් ශරීර අවයව මුද්‍රණය කිරීමේ
sample_158912|ලිපි කියවා ඇති ගණන ගැටලු ,අදහස් තියෙනවද? කෙතරම් නොමිලේ දෙන පරිගණක මෙහෙයුම් පද්ධති තිබුනත් ඒ හැම
sample_158913|මුදල් දී මිලදී ගැනීමට නොහැකි වුවත් එහි ව්‍යාජ පිටපතක් හෝ තම පරිගණකයට දමා ගැනීමට ජනයා පුරුදු
sample_158914|එයට ප්‍රධානම හේතුව වින්ඩෝස් මෙහෙයුම් පද්ධතියයේ ඇති නම්‍යශීලී බව හා ආවේනික හැඩයක් පැවතීමයි.
